Date,AT,BE,BG,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK,EU27
1980-06-28,110136.3,,,,,50672.450000000004,,,,100854.09999999999,,201502.3,,,,141081.37,,,,,,,13470.7,67101.01,,,17524.87,702343.1
1980-06-29,107756.12999999999,,,,,50034.920000000006,,,,98535.48999999999,,197192.15,,,,140084.46,,,,,,,13662.68,67322.98999999999,,,17717.149999999998,692305.9700000001
1980-06-30,109243.25,,,,,50236.91,,,,95959.38,,196501.5,,,,140823.99,,,,,,,14414.54,67455.62,,,18779.9,693415.09
1980-07-01,113260.33,,,,,50669.83,,,,93776.08,,196239.69,,,,140912.6,,,,,,,13776.5,66983.82,,,18018.34,693637.19
1980-07-02,114145.63,,,,,51138.15,,,,93215.63,,196089.46,,,,145370.69,,,,,,,13493.57,68099.34,,,18618.66,700171.13
1980-07-03,113340.88,,,,,51895.77,,,,90852.58,,196993.31,,,,142346.69,,,,,,,13114.72,67465.09,,,18832.12,694841.16
1980-07-04,113687.15,,,,,51155.43,,,,90747.49,,196550.11,,,,143018.59,,,,,,,13006.21,66209.78,,,19716.14,694090.9
1980-07-05,113507.76999999999,,,,,51501.52,,,,91640.69,,197561.74,,,,145600.02,,,,,,,13037.18,65675.82,,,18576.73,697101.47
1980-07-06,119123.76000000001,,,,,51161.46,,,,90700.27,,198483.01,,,,146956.63999999998,,,,,,,12460.26,63743.229999999996,,,17927.210000000003,700555.8400000001
1980-07-07,122348.05,,,,,51733.15,,,,84236.82,,198526.7,,,,150145.75,,,,,,,12651.83,64216.149999999994,,,18557.7,702416.1499999999
1980-07-08,122780.36,,,,,52814.13,,,,84294.73999999999,,199093.69,,,,147944.37,,,,,,,11143.34,65632.01999999999,,,18440.39,702143.0399999999
1980-07-09,130336.27,,,,,52814.35,,,,84886.47,,196421.39,,,,151166.23,,,,,,,11074.41,68390.08,,,18571.670000000002,713660.87
1980-07-10,131330.91,,,,,52818.61,,,,84793.52,,198866.88,,,,146002.01,,,,,,,10829.5,67752.7,,,18629.699999999997,711023.83
1980-07-11,132067.65,,,,,52599.15,,,,84002.92,,197878.87,,,,144123.47,,,,,,,10715.550000000001,61139.5,,,18017.11,700544.22
1980-07-12,132928.42,,,,,53151.85,,,,83449.92,,195509.06,,,,142855.35,,,,,,,11081.97,65901.06,,,18255.039999999997,703132.67
1980-07-13,130734.67,,,,,52938.22,,,,84359.42,,195641.68,,,,141907.7,,,,,,,12763.59,65952.44,,,17617.37,701915.09
1980-07-14,130766.62,,,,,52491.45,,,,82995.01000000001,,196006.86,,,,145588.11000000002,,,,,,,13110.5,64355.26,,,16427.3,701741.1100000001
1980-07-15,132372.1,,,,,51612.52,,,,91362.48,,196665.81,,,,152241.88,,,,,,,12572.92,65531.229999999996,,,15672.55,718031.49
1980-07-16,133769.77,,,,,51516.31,,,,93724.27,,196226.78000000003,,,,152688.48,,,,,,,12658.34,67712.53,,,15628.14,723924.62
1980-07-17,133817.59,,,,,49824.189999999995,,,,91214.14,,195802.5,,,,155059.24,,,,,,,13009.029999999999,66402.3,,,13002.39,718131.38
1980-07-18,133277.66999999998,,,,,49673.61,,,,88102.68,,196085.21999999997,,,,155329.97,,,,,,,12946.98,63340.53999999999,,,12773.73,711530.3999999999
1980-07-19,132614.54,,,,,50143.43,,,,86664.1,,197235.01,,,,155020.32,,,,,,,13245.720000000001,62317.22,,,12399.8,709640.1400000001
1980-07-20,135037.18,,,,,50304.74,,,,84893.28,,195863.92,,,,155242.33,,,,,,,13299.28,60577.69,,,12558.66,707777.08
1980-07-21,136275.15,,,,,49786.14,,,,80734.12,,194756.47,,,,152455.85,,,,,,,13600.71,62024.57,,,11602.6,701235.61
1980-07-22,134454.56,,,,,49779.02,,,,78139.78,,195952.82,,,,151514.75,,,,,,,13413.21,59305.67,,,11262.68,693822.4900000001
1980-07-23,135199.85,,,,,50733.86,,,,78089.26000000001,,195752.29,,,,157046.29,,,,,,,13076.82,59955.75,,,11392.25,701246.3700000001
1980-07-24,134473.68,,,,,51414.520000000004,,,,74112.9,,194298.39,,,,151538.11,,,,,,,12687.03,60810.92,,,11337.19,690672.7399999999
1980-07-25,134578.80000000002,,,,,55628.38,,,,72555.48000000001,,191838.15,,,,156655.01,,,,,,,12704.55,60472.17,,,11249.81,695682.3500000001
1980-07-26,133720.35,,,,,55976.439999999995,,,,77262.72,,194241.29,,,,158633.68,,,,,,,12338.92,60488.58,,,11926.52,704588.5
1980-07-27,133335.74,,,,,54574.409999999996,,,,75262.15,,190320.44,,,,154907.74,,,,,,,12912.4,61051.14,,,12165.92,694529.9400000001
1980-07-28,133301.59,,,,,54327.64,,,,73840.66,,188780.19999999998,,,,157307.25,,,,,,,11709.27,59859.5,,,12187.57,691313.6799999998
1980-07-29,124640.25,,,,,53917.310000000005,,,,71331.62,,187349.6,,,,152720.56,,,,,,,11717.400000000001,60238.020000000004,,,12519.02,674433.78
1980-07-30,124601.8,,,,,53971.99,,,,71064.04000000001,,181255.80000000002,,,,153730.5,,,,,,,11782.55,60335.149999999994,,,12329.75,669071.5800000001
1980-07-31,118422.31,,,,,53693.909999999996,,,,71881.08,,179293.41999999998,,,,154947.29,,,,,,,11066.029999999999,61635.77,,,12734.88,663674.6900000001
1980-08-01,117524.12,,,,,54040.63,,,,71332.45,,177201.22000000003,,,,154413.3,,,,,,,11123.93,61823.229999999996,,,12463.27,659922.15
1980-08-02,115113.25,,,,,54173.05,,,,73004.29000000001,,175795.91999999998,,,,156246.49,,,,,,,11305.69,63128.78,,,12502.74,661270.21
1980-08-03,113835.26000000001,,,,,54047.14,,,,72189.89,,172295.91999999998,,,,147989.66,,,,,,,10480.18,62887.18000000001,,,11919.57,645644.7999999999
1980-08-04,113227.53,,,,,54099.31,,,,69962.39,,159392.26,,,,139238.85,,,,,,,11540.82,62010.729999999996,,,12643.699999999999,622115.59
1980-08-05,111623.64000000001,,,,,53836.81,,,,69493.83,,159621.07,,,,137143.13,,,,,,,11810.42,60800.240000000005,,,13069.72,617398.86
1980-08-06,111479.51000000001,,,,,54012.08,,,,69391.47,,158758.75,,,,137814.65,,,,,,,12475.52,61572.25,,,13112.17,618616.4
1980-08-07,110513.20999999999,,,,,54285.18,,,,68497.85,,156456.17,,,,137098.42,,,,,,,12353.92,59960.0,,,12737.99,611902.74
1980-08-08,115547.39,,,,,54274.049999999996,,,,69394.81,,159687.88999999998,,,,128801.2,,,,,,,12289.630000000001,59443.96,,,12041.25,611480.1799999999
1980-08-09,114723.54000000001,,,,,54285.03,,,,72429.28,,159392.35,,,,121692.23000000001,,,,,,,12218.58,59228.53999999999,,,11994.599999999999,605964.15
1980-08-10,115316.92000000001,,,,,54288.93,,,,72411.92,,155233.88,,,,117909.39000000001,,,,,,,11533.36,56604.2,,,11595.87,594894.4700000001
1980-08-11,112160.3,,,,,54359.18,,,,73496.37,,156864.52,,,,116458.53,,,,,,,11074.66,56305.94,,,12350.16,593069.66
1980-08-12,114171.08,,,,,53835.97,,,,73986.73999999999,,156439.5,,,,117084.54,,,,,,,10017.619999999999,57046.840000000004,,,11901.65,594483.9400000001
1980-08-13,114984.73000000001,,,,,53923.42,,,,74079.11,,155252.21000000002,,,,112590.25,,,,,,,9902.45,56481.58,,,14480.800000000001,591694.55
1980-08-14,112921.51999999999,,,,,54268.700000000004,,,,73370.33,,154231.75,,,,109291.02,,,,,,,10511.17,57663.04,,,13987.36,586244.89
1980-08-15,111661.66,,,,,54083.06,,,,73765.01,,163270.12,,,,107819.77,,,,,,,9972.189999999999,59511.28,,,14468.33,594551.4199999999
1980-08-16,113270.59,,,,,53838.72,,,,73135.22,,163169.08000000002,,,,124815.32,,,,,,,9461.36,60127.21000000001,,,14622.11,612439.61
1980-08-17,112942.74,,,,,53785.340000000004,,,,68768.94,,160047.54,,,,123232.79999999999,,,,,,,9084.939999999999,60266.51,,,14677.810000000001,602806.62
1980-08-18,110286.56,,,,,53290.06,,,,68299.93,,160458.26,,,,120552.85,,,,,,,10254.57,59175.11,,,14366.39,596683.7300000001
1980-08-19,105715.79000000001,,,,,53135.71000000001,,,,64083.149999999994,,159701.88,,,,119320.43000000001,,,,,,,10404.5,57940.25,,,13474.69,583776.3999999999
1980-08-20,105242.14,,,,,52654.67,,,,63000.43000000001,,157364.5,,,,116960.53,,,,,,,11247.17,56324.65,,,13333.94,576128.03
1980-08-21,102825.97,,,,,52361.810000000005,,,,62275.68,,158209.45,,,,115945.32,,,,,,,11260.39,54914.67,,,12799.09,570592.38
1980-08-22,103523.65,,,,,52933.09,,,,62203.84,,154429.94,,,,114298.8,,,,,,,10604.970000000001,54157.86,,,11656.91,563809.06
1980-08-23,91920.0,,,,,54269.26,,,,63315.08,,156358.82,,,,113501.98999999999,,,,,,,10909.73,52933.729999999996,,,10889.17,554097.78
1980-08-24,92616.85,,,,,54453.58,,,,62922.03,,162613.31,,,,112817.52,,,,,,,12441.91,53009.04,,,9935.18,560809.42
1980-08-25,88209.51999999999,,,,,54931.71,,,,61586.24,,164739.89,,,,111101.09,,,,,,,11468.1,51700.96000000001,,,9232.39,552969.9
1980-08-26,70059.77,,,,,53565.45,,,,61170.399999999994,,167972.65000000002,,,,113277.72,,,,,,,12265.65,50014.68,,,9081.71,537408.03
1980-08-27,66300.63,,,,,51844.3,,,,64079.9,,171991.95,,,,115737.17,,,,,,,11748.76,48027.18,,,8916.81,538646.7000000001
1980-08-28,68592.4,,,,,52125.13,,,,62990.630000000005,,172037.06,,,,112555.73000000001,,,,,,,11376.2,48786.07,,,8669.259999999998,537132.48
1980-08-29,73171.17,,,,,54384.39,,,,63638.42999999999,,172574.0,,,,111450.24,,,,,,,12117.579999999998,46859.86,,,8282.76,542478.4299999999
1980-08-30,77989.06999999999,,,,,54322.85,,,,62327.66,,167409.02,,,,111459.8,,,,,,,12429.76,47211.229999999996,,,10427.560000000001,543576.9500000001
1980-08-31,87398.95,,,,,50595.91,,,,63094.36,,161752.83000000002,,,,111705.23000000001,,,,,,,13635.25,45898.58,,,10415.640000000001,544496.75
1980-09-01,96714.94,,,,,48362.36,,,,63710.95,,158798.77000000002,,,,112106.18,,,,,,,13994.36,44368.0,,,10925.5,548981.06
1980-09-02,82900.59,,,,,48128.54,,,,64285.88,,155184.91999999998,,,,108790.76000000001,,,,,,,14199.91,47710.78,,,10259.12,531460.5
1980-09-03,77652.17,,,,,51588.44,,,,67209.36,,149556.34,,,,105118.98,,,,,,,14177.210000000001,46406.3,,,10018.6,521727.39999999997
1980-09-04,75349.49,,,,,54702.69,,,,64801.46,,148324.35,,,,103590.08,,,,,,,14233.87,46117.4,,,9986.289999999999,517105.63000000006
1980-09-05,72442.42,,,,,51030.75,,,,55957.18,,160177.27000000002,,,,114725.5,,,,,,,13984.31,43365.63,,,9917.15,521600.21
1980-09-06,78777.97,,,,,49858.86,,,,54511.55,,151899.29,,,,108457.20999999999,,,,,,,13921.77,42836.59,,,9444.699999999999,509707.94000000006
1980-09-07,77046.43000000001,,,,,49429.340000000004,,,,57745.77,,148942.37,,,,111199.77,,,,,,,13768.330000000002,42908.82,,,9029.16,510069.98999999993
1980-09-08,80422.76000000001,,,,,49144.520000000004,,,,60011.33,,147577.53,,,,110604.45,,,,,,,11829.220000000001,41438.19,,,8638.57,509666.57
1980-09-09,82560.40999999999,,,,,47203.47,,,,58912.97,,146946.66,,,,111115.19,,,,,,,11504.9,39363.100000000006,,,8830.869999999999,506437.57000000007
1980-09-10,83495.65,,,,,45682.8,,,,61444.97,,141994.81,,,,105155.41,,,,,,,11385.25,37768.7,,,9694.64,496622.23
1980-09-11,83344.58,,,,,46954.36,,,,61413.95,,141458.88,,,,108317.87000000001,,,,,,,12148.07,38616.75,,,9758.38,502012.84
1980-09-12,83439.2,,,,,49516.68,,,,58053.57,,141582.43,,,,111538.91,,,,,,,11414.01,38847.55,,,9776.23,504168.57999999996
1980-09-13,83521.09,,,,,49076.85999999999,,,,54354.53,,133904.65,,,,109271.68,,,,,,,11207.06,38810.24,,,9814.210000000001,489960.32
1980-09-14,82598.73999999999,,,,,44735.119999999995,,,,54348.81,,134314.52,,,,109798.91,,,,,,,11438.66,38399.38,,,10026.269999999999,485660.41
1980-09-15,79525.91,,,,,43239.26,,,,55568.58,,132723.94,,,,111676.23000000001,,,,,,,11579.94,38726.57,,,10070.42,483110.85000000003
1980-09-16,79091.01000000001,,,,,43200.25,,,,54139.48,,132089.83000000002,,,,112776.77,,,,,,,14901.130000000001,38678.43,,,10091.05,484967.95000000007
1980-09-17,78490.68,,,,,43105.05,,,,54013.39,,133281.7,,,,113024.38,,,,,,,13746.439999999999,38444.08,,,10289.65,484395.37000000005
1980-09-18,79973.54,,,,,40787.4,,,,54489.63,,131923.3,,,,111940.23000000001,,,,,,,13340.58,38146.08,,,10247.59,480848.35
1980-09-19,77942.6,,,,,43137.52,,,,54322.16,,130658.23999999999,,,,112477.42000000001,,,,,,,13878.279999999999,37706.47,,,10384.6,480507.29
1980-09-20,72214.07,,,,,44429.68,,,,50634.46000000001,,136586.18,,,,112995.3,,,,,,,11694.769999999999,38239.0,,,10453.94,477247.39999999997
1980-09-21,69831.69,,,,,46521.9,,,,55709.36,,144568.03,,,,112969.79,,,,,,,11114.05,37960.64,,,10367.73,489043.18999999994
1980-09-22,70532.65,,,,,47625.950000000004,,,,52978.2,,150612.09,,,,114171.71,,,,,,,10564.57,37552.84,,,10449.66,494487.67
1980-09-23,76108.79999999999,,,,,49287.46,,,,50154.08,,146912.37,,,,114592.85,,,,,,,10671.43,36731.65,,,10076.75,494535.39
1980-09-24,77702.45,,,,,49629.64,,,,48222.36,,143473.68,,,,112213.62,,,,,,,10245.86,36689.15,,,9884.67,488061.43
1980-09-25,74916.13,,,,,49651.72,,,,46942.52,,143333.43,,,,108646.01999999999,,,,,,,9552.04,36329.509999999995,,,9786.130000000001,479157.49999999994
1980-09-26,73939.08,,,,,49337.880000000005,,,,45812.93,,142554.9,,,,107213.25,,,,,,,9421.39,36061.979999999996,,,9823.599999999999,474165.01
1980-09-27,70642.08,,,,,47620.92,,,,45708.6,,143086.91,,,,91029.81999999999,,,,,,,9112.5,36257.32,,,10132.66,453590.81
1980-09-28,70021.70999999999,,,,,44919.1,,,,50150.240000000005,,144666.61,,,,87804.84,,,,,,,10562.98,36518.97,,,9924.51,454568.96
1980-09-29,69732.52,,,,,43735.17,,,,48758.81,,144153.88,,,,87657.35,,,,,,,10493.880000000001,36129.31,,,10000.27,450661.19000000006
1980-09-30,69551.37,,,,,42886.09,,,,50101.93000000001,,144718.28,,,,86953.64,,,,,,,11252.69,36554.72,,,10097.5,452116.22
1980-10-01,68268.11,,,,,40546.67,,,,50475.71,,144102.46,,,,85764.92,,,,,,,11189.61,38243.229999999996,,,10307.76,448898.47000000003
1980-10-02,68748.59,,,,,40984.479999999996,,,,50088.94,,132865.45,,,,83409.76,,,,,,,11618.25,38916.91,,,9973.22,436605.6
1980-10-03,67322.69,,,,,40799.5,,,,52773.84,,133219.25,,,,78301.59999999999,,,,,,,11735.66,40094.41,,,10023.259999999998,434270.20999999996
1980-10-04,66687.98,,,,,41508.94,,,,54900.7,,127737.38,,,,77719.93000000001,,,,,,,10719.81,40666.2,,,10162.630000000001,430103.57
1980-10-05,67172.11,,,,,41809.14,,,,49133.45,,125427.51000000001,,,,76974.12,,,,,,,10515.43,41338.25,,,9334.27,421704.28
1980-10-06,68514.22,,,,,41743.06,,,,45073.72,,124926.9,,,,77002.4,,,,,,,9829.04,40242.55,,,9071.61,416403.5
1980-10-07,67888.41,,,,,41700.79,,,,44204.5,,127455.38,,,,77080.72,,,,,,,9976.689999999999,39665.47,,,9016.67,416988.63
1980-10-08,78193.01999999999,,,,,41455.5,,,,45436.08,,132527.97,,,,89151.01000000001,,,,,,,10345.76,39757.68,,,9772.730000000001,446639.75
1980-10-09,83997.31,,,,,41319.32,,,,42713.81,,133908.37,,,,87628.06,,,,,,,10500.1,39652.18,,,10217.94,449937.09
1980-10-10,87105.89,,,,,41795.79,,,,42975.44,,149444.9,,,,77414.93,,,,,,,11250.52,40808.61,,,10940.42,461736.49999999994
1980-10-11,84566.15000000001,,,,,41996.05,,,,46659.44,,168396.39,,,,79244.51000000001,,,,,,,11007.46,41360.07,,,11368.79,484598.86000000004
1980-10-12,85849.83,,,,,41479.61,,,,46588.100000000006,,178447.73,,,,76586.83,,,,,,,10906.65,40770.41,,,11672.56,492301.72000000003
1980-10-13,83492.0,,,,,41876.16,,,,47181.54,,178123.40000000002,,,,75531.6,,,,,,,10899.34,40465.18,,,11595.14,489164.3600000001
1980-10-14,84651.16,,,,,41790.98,,,,45271.369999999995,,175315.43,,,,76851.47,,,,,,,10938.43,41035.51,,,11721.55,487575.89999999997
1980-10-15,85097.99,,,,,42473.380000000005,,,,45241.380000000005,,170046.03,,,,77157.54000000001,,,,,,,14257.919999999998,41338.82,,,11694.199999999999,487307.26000000007
1980-10-16,87069.20000000001,,,,,42823.979999999996,,,,55851.06,,176043.44999999998,,,,75630.70999999999,,,,,,,14137.289999999999,41580.67,,,11613.109999999999,504749.4699999999
1980-10-17,86581.77,,,,,42616.07,,,,58248.11,,187750.69,,,,100346.18,,,,,,,13561.45,41955.020000000004,,,11597.05,542656.3400000001
1980-10-18,90066.82,,,,,42318.75,,,,58935.18,,186248.12,,,,112728.29000000001,,,,,,,14805.71,42644.47,,,11869.4,559616.74
1980-10-19,94492.81,,,,,42459.47,,,,58917.28,,200825.18,,,,115079.99,,,,,,,14168.09,42237.93,,,12636.67,580817.42
1980-10-20,93411.58,,,,,41773.81,,,,58823.03,,185406.94999999998,,,,112310.79999999999,,,,,,,13937.04,41715.81,,,12557.47,559936.4899999999
1980-10-21,90969.35,,,,,42135.10999999999,,,,57476.4,,180785.03,,,,108169.35,,,,,,,13533.730000000001,43988.1,,,11993.64,549050.7100000001
1980-10-22,88101.73000000001,,,,,41932.97,,,,58027.97,,171582.3,,,,108057.8,,,,,,,12935.050000000001,43274.13,,,12378.11,536290.0599999999
1980-10-23,88093.41,,,,,41725.26,,,,53056.46,,173075.98,,,,104925.91,,,,,,,11807.27,43927.630000000005,,,12399.27,529011.19
1980-10-24,87320.98000000001,,,,,41581.03,,,,57382.32,,178293.54,,,,106730.01,,,,,,,12956.35,43046.29,,,12432.48,539743.0
1980-10-25,94763.32,,,,,41525.88,,,,56175.53999999999,,182556.07,,,,109181.85,,,,,,,12656.68,42603.56,,,12510.25,551973.15
1980-10-26,95438.59,,,,,43252.87,,,,54358.380000000005,,183991.63,,,,109736.77,,,,,,,12618.28,42342.04,,,12261.95,554000.5099999999
1980-10-27,96132.0,,,,,44244.99,,,,54946.32,,176349.83000000002,,,,110325.81,,,,,,,12768.74,44055.1,,,12641.54,551464.3300000001
1980-10-28,87598.23999999999,,,,,43151.49,,,,55870.92,,176958.46000000002,,,,109192.68000000001,,,,,,,12736.699999999999,44316.33,,,12736.79,542561.6100000001
1980-10-29,87033.72,,,,,42572.240000000005,,,,56964.770000000004,,175319.02000000002,,,,108092.48999999999,,,,,,,12007.59,45306.270000000004,,,12708.23,540004.3300000001
1980-10-30,86821.09000000001,,,,,42912.53,,,,56553.66,,180808.35,,,,107985.83,,,,,,,11125.369999999999,45327.850000000006,,,12730.41,544265.09
1980-10-31,86266.73,,,,,43436.21000000001,,,,57818.909999999996,,170214.78,,,,108711.67000000001,,,,,,,11262.12,48280.64,,,12903.99,538895.05
1980-11-01,82393.42,,,,,44397.84,,,,59438.21,,163515.71000000002,,,,108608.0,,,,,,,10688.92,47342.020000000004,,,13005.59,529389.7100000001
1980-11-02,77748.09,,,,,44313.44,,,,58521.909999999996,,169273.57,,,,102843.9,,,,,,,11420.5,46612.31,,,12774.4,523508.12
1980-11-03,79376.1,,,,,43849.75,,,,62202.46,,178937.13,,,,95091.95000000001,,,,,,,12308.599999999999,48358.92,,,12846.230000000001,532971.14
1980-11-04,78226.61,,,,,42979.93,,,,58665.8,,185184.82,,,,97552.92,,,,,,,12365.48,47075.0,,,12408.609999999999,534459.1699999999
1980-11-05,79165.29999999999,,,,,42004.96,,,,55931.65,,190969.2,,,,104256.3,,,,,,,13033.56,46020.75,,,12298.82,543680.5399999999
1980-11-06,80030.84,,,,,41634.46,,,,56931.59,,194042.55,,,,113780.08,,,,,,,14099.529999999999,46826.270000000004,,,12915.92,560261.24
1980-11-07,80963.58,,,,,40678.19,,,,56115.16,,178925.45,,,,113022.86,,,,,,,15637.869999999999,45675.32,,,12517.88,543536.3099999999
1980-11-08,85881.14,,,,,40757.43,,,,68416.31,,165450.37,,,,115142.22,,,,,,,17074.8,46696.130000000005,,,12874.61,552293.01
1980-11-09,89221.01999999999,,,,,39304.11,,,,66946.16,,167782.0,,,,123400.62,,,,,,,17658.72,47075.91,,,12877.98,564266.52
1980-11-10,87747.38,,,,,37233.53,,,,67010.36,,182276.28,,,,118845.35,,,,,,,19100.61,48285.61,,,12888.01,573387.13
1980-11-11,85731.51,,,,,37093.82,,,,67055.23,,181409.38,,,,111592.73999999999,,,,,,,20386.21,49355.83,,,12556.3,565181.02
1980-11-12,78370.29999999999,,,,,36419.22,,,,70301.02,,196211.28999999998,,,,110113.89,,,,,,,22001.23,49917.99,,,12913.890000000001,576248.83
1980-11-13,78444.5,,,,,36354.25,,,,70907.31999999999,,190369.3,,,,114585.18000000001,,,,,,,22201.93,50981.94,,,12827.23,576671.6499999999
1980-11-14,69454.19,,,,,36225.8,,,,70575.78,,191701.72,,,,113105.79000000001,,,,,,,23061.95,49080.53,,,12712.91,565918.67
1980-11-15,69849.56999999999,,,,,36978.61,,,,70582.85,,186312.04,,,,110383.29,,,,,,,23345.84,48252.380000000005,,,12818.369999999999,558522.95
1980-11-16,71644.86,,,,,38461.57,,,,70040.85,,178838.23,,,,106828.73999999999,,,,,,,24425.72,48148.369999999995,,,12913.89,551302.2300000001
1980-11-17,73678.7,,,,,38646.25,,,,69266.94,,178299.16,,,,102781.44,,,,,,,25242.57,49376.57,,,13114.060000000001,550405.6900000002
1980-11-18,74565.6,,,,,38712.65,,,,68671.62,,182304.83,,,,101473.03,,,,,,,23965.25,48707.18,,,13110.76,551510.9199999999
1980-11-19,77991.01999999999,,,,,39009.659999999996,,,,67867.62,,186247.12,,,,100160.07999999999,,,,,,,23241.63,48682.759999999995,,,13421.1,556620.99
1980-11-20,76184.16,,,,,38552.77,,,,66227.53,,184969.58000000002,,,,99259.9,,,,,,,24495.710000000003,50020.369999999995,,,12972.33,552682.35
1980-11-21,75656.49,,,,,38980.74,,,,65957.5,,177548.19,,,,97854.04,,,,,,,24240.620000000003,50445.93,,,13290.02,543973.53
1980-11-22,73271.91,,,,,38485.3,,,,65438.82,,179416.13,,,,96934.91,,,,,,,24667.98,50923.11,,,13229.67,542367.8300000001
1980-11-23,73258.09,,,,,38644.93,,,,65710.59,,175704.56,,,,90314.85,,,,,,,24469.94,51211.3,,,13133.880000000001,532448.14
1980-11-24,72595.83,,,,,40101.83,,,,65509.65,,165034.15,,,,87752.22,,,,,,,23715.33,50784.56,,,12923.089999999998,518416.66000000003
1980-11-25,70320.78,,,,,40305.24,,,,64209.630000000005,,176462.29,,,,88775.34,,,,,,,21282.480000000003,51193.66,,,13004.509999999998,525553.93
1980-11-26,69261.42,,,,,37863.4,,,,63689.98,,193085.58000000002,,,,88205.47,,,,,,,21248.82,52441.93,,,12933.31,538729.91
1980-11-27,72027.31,,,,,38047.05,,,,65264.14,,196594.51,,,,88091.95000000001,,,,,,,21123.2,52226.399999999994,,,12866.73,546241.29
1980-11-28,74172.66,,,,,37924.98,,,,64153.57,,202610.99,,,,97727.32,,,,,,,20733.05,52510.41,,,12668.59,562501.57
1980-11-29,72849.91,,,,,37861.3,,,,64899.84,,209325.41,,,,107979.42,,,,,,,20267.84,52122.31,,,12423.730000000001,577729.76
1980-11-30,75077.92,,,,,37755.0,,,,66034.27,,214951.19,,,,108075.56,,,,,,,19694.03,50978.619999999995,,,11968.68,584535.27
1980-12-01,80017.41,,,,,38436.4,,,,67486.99,,206213.16999999998,,,,98341.74,,,,,,,19080.84,52253.69,,,11947.15,573777.39
1980-12-02,73576.39,,,,,37346.33,,,,66360.93000000001,,204680.83000000002,,,,98227.34,,,,,,,18731.82,55973.64,,,11349.34,566246.62
1980-12-03,74111.75,,,,,36408.33,,,,61585.82,,187271.83000000002,,,,100625.05,,,,,,,18952.72,53956.47,,,11145.32,544057.2899999999
1980-12-04,75296.61,,,,,37034.73,,,,61589.740000000005,,196138.53,,,,98513.66,,,,,,,18221.93,55636.74,,,11124.0,553555.94
